stID	tsID	popID	filename	description	citation	URL	total_N	steps	interval_MY	trait_type	log_transformed	taxa	species	microfossil	sampling	age_model	sediment	environment	period_start	period_end	epoch_start	epoch_end	age_start	age_end	source	publication_year	signature	lat	lon	set
129	1084	129_m	Caracara_prelutosa_Tarsometatarsus_Length_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	152	9	0.0333617142073348	linear	no	bird	Caracara_prelutosa	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Northgrippian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1083	129_l	Buteo_swainsoni_Tarsometatarsus_Width_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	187	9	0.0336097126268364	linear	no	bird	Buteo_swainsoni	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Northgrippian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1082	129_l	Buteo_swainsoni_Tarsometatarsus_Length_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	187	9	0.0336097126268364	linear	no	bird	Buteo_swainsoni	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Northgrippian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1081	129_k	Buteo_jamaicensis_Tarsometatarsus_Width_8steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	74	8	0.0264637635223118	linear	no	bird	Buteo_jamaicensis	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Northgrippian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1080	129_k	Buteo_jamaicensis_Tarsometatarsus_Length_8steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	74	8	0.0264637635223118	linear	no	bird	Buteo_jamaicensis	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Northgrippian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1079	129_j	Aquila_chrysaetos_Tarsometatarsus_DistWidth_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	259	9	0.0335300456314748	linear	no	bird	Aquila_chrysaetos	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Northgrippian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1078	129_j	Aquila_chrysaetos_Tarsometatarsus_MidDepth_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	259	9	0.0335300456314748	linear	no	bird	Aquila_chrysaetos	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Northgrippian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1077	129_j	Aquila_chrysaetos_Tarsometatarsus_MidWidth_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	259	9	0.0335300456314748	linear	no	bird	Aquila_chrysaetos	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Northgrippian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1076	129_j	Aquila_chrysaetos_Tarsometatarsus_ProxWidth_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	259	9	0.0335300456314748	linear	no	bird	Aquila_chrysaetos	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Northgrippian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1075	129_j	Aquila_chrysaetos_Tarsometatarsus_Length_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	259	9	0.0335300456314748	linear	no	bird	Aquila_chrysaetos	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Northgrippian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1074	129_i	Paramylodon_harlani_Radius_DistWidth_8steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	19	8	0.0224701500510681	linear	no	mammal	Paramylodon_harlani	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Northgrippian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1073	129_i	Paramylodon_harlani_Radius_MidDepth_8steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	20	8	0.0224701500510681	linear	no	mammal	Paramylodon_harlani	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1072	129_i	Paramylodon_harlani_Radius_MidWidth_8steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	20	8	0.0224701500510681	linear	no	mammal	Paramylodon_harlani	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1071	129_i	Paramylodon_harlani_Radius_Length_8steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	20	8	0.0224701500510681	linear	no	mammal	Paramylodon_harlani	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1070	129_i	Paramylodon_harlani_Patella_Depth_8steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	50	8	0.0221938316534726	linear	no	mammal	Paramylodon_harlani	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1069	129_i	Paramylodon_harlani_Patella_Width_8steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	50	8	0.0221938316534726	linear	no	mammal	Paramylodon_harlani	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1068	129_i	Paramylodon_harlani_Patella_Length_8steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	50	8	0.0221938316534726	linear	no	mammal	Paramylodon_harlani	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1067	129_i	Paramylodon_harlani_Astragalus_Width_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	82	9	0.0319037096129656	linear	no	mammal	Paramylodon_harlani	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
