N;trait_mean;trait_var;age_MY;tsID;age_MY_min;age_MY_max
12;0.194848485;0.001464802;0,13;205;NA;NA
39;0.156666667;0.001464802;0,133;205;NA;NA
13;0.142727273;0.001464802;0,137;205;NA;NA
18;0.138787879;0.001464802;0,142;205;NA;NA
30;0.16469697;0.001464802;0,145;205;NA;NA
17;0.123484848;0.001464802;0,147;205;NA;NA
21;0.138333333;0.001464802;0,15;205;NA;NA
42;0.133333333;0.001464802;0,157;205;NA;NA
31;0.134393939;0.001464802;0,16;205;NA;NA
28;0.138030303;0.001464802;0,163;205;NA;NA
34;0.171060606;0.001464802;0,165;205;NA;NA
13;0.136969697;0.001464802;0,168;205;NA;NA
17;0.156818182;0.001464802;0,173;205;NA;NA
14;0.125606061;0.001464802;0,18;205;NA;NA
14;0.121363636;0.001464802;0,182;205;NA;NA
22;0.108939394;0.001464802;0,188;205;NA;NA
12;0.130606061;0.001464802;0,193;205;NA;NA
14;0.131363636;0.001464802;0,194;205;NA;NA
16;0.109090909;0.001464802;0,206;205;NA;NA
13;0.113030303;0.001464802;0,216;205;NA;NA
14;0.121060606;0.001464802;0,219;205;NA;NA
15;0.178030303;0.001464802;0,23;205;NA;NA
29;0.13969697;0.001464802;0,238;205;NA;NA
31;0.122272727;0.001464802;0,245;205;NA;NA
15;0.153030303;0.001464802;0,247;205;NA;NA
60;0.152121212;0.001464802;0,25;205;NA;NA
24;0.289090909;0.002770587;0;204;NA;NA
12;0.275909091;0.002770587;0,0231;204;NA;NA
30;0.245757576;0.002770587;0,0267;204;NA;NA
28;0.308484848;0.002770587;0,0374;204;NA;NA
62;0.302575758;0.002770587;0,04;204;NA;NA
31;0.35;0.002770587;0,0472;204;NA;NA
16;0.302424242;0.002770587;0,0507;204;NA;NA
16;0.303484848;0.002770587;0,0534;204;NA;NA
16;0.327727273;0.002770587;0,0614;204;NA;NA
15;0.433787879;0.002770587;0,0641;204;NA;NA
16;0.401969697;0.002770587;0,0694;204;NA;NA
16;0.364242424;0.002770587;0,0801;204;NA;NA
16;0.305909091;0.002770587;0,0907;204;NA;NA
12;0.340909091;0.002770587;0,0925;204;NA;NA
15;0.315606061;0.002770587;0,103;204;NA;NA
12;0.328939394;0.002770587;0,109;204;NA;NA
11;0.35469697;0.002770587;0,117;204;NA;NA
26;0.466969697;0.002770587;0,119;204;NA;NA
13;0.370606061;0.002770587;0,122;204;NA;NA
26;0.342727273;0.002770587;0,127;204;NA;NA
12;0.450151515;0.002770587;0,13;204;NA;NA
39;0.37469697;0.002770587;0,133;204;NA;NA
13;0.403333333;0.002770587;0,137;204;NA;NA
18;0.352727273;0.002770587;0,142;204;NA;NA
30;0.353333333;0.002770587;0,145;204;NA;NA
17;0.393939394;0.002770587;0,147;204;NA;NA
21;0.374393939;0.002770587;0,15;204;NA;NA
42;0.374848485;0.002770587;0,157;204;NA;NA
31;0.365909091;0.002770587;0,16;204;NA;NA
28;0.338939394;0.002770587;0,163;204;NA;NA
34;0.413484848;0.002770587;0,165;204;NA;NA
13;0.353787879;0.002770587;0,168;204;NA;NA
17;0.426969697;0.002770587;0,173;204;NA;NA
14;0.374393939;0.002770587;0,18;204;NA;NA
14;0.349545455;0.002770587;0,182;204;NA;NA
22;0.386060606;0.002770587;0,188;204;NA;NA
12;0.355454545;0.002770587;0,193;204;NA;NA
14;0.305;0.002770587;0,194;204;NA;NA
16;0.314848485;0.002770587;0,206;204;NA;NA
13;0.347878788;0.002770587;0,216;204;NA;NA
14;0.359242424;0.002770587;0,219;204;NA;NA
15;0.487878788;0.002770587;0,23;204;NA;NA
29;0.500606061;0.002770587;0,238;204;NA;NA
31;0.453636364;0.002770587;0,245;204;NA;NA
15;0.407727273;0.002770587;0,247;204;NA;NA
60;0.478181818;0.002770587;0,25;204;NA;NA
24;0.068787879;9.28595e-05;0;203;NA;NA
12;0.061060606;9.28595e-05;0,0231;203;NA;NA
30;0.052272727;9.28595e-05;0,0267;203;NA;NA
28;0.059242424;9.28595e-05;0,0374;203;NA;NA
62;0.056818182;9.28595e-05;0,04;203;NA;NA
31;0.064545455;9.28595e-05;0,0472;203;NA;NA
16;0.062121212;9.28595e-05;0,0507;203;NA;NA
16;0.058181818;9.28595e-05;0,0534;203;NA;NA
16;0.064545455;9.28595e-05;0,0614;203;NA;NA
15;0.092424242;9.28595e-05;0,0641;203;NA;NA
16;0.074848485;9.28595e-05;0,0694;203;NA;NA
16;0.06530303;9.28595e-05;0,0801;203;NA;NA
16;0.053030303;9.28595e-05;0,0907;203;NA;NA
12;0.06;9.28595e-05;0,0925;203;NA;NA
15;0.058030303;9.28595e-05;0,103;203;NA;NA
12;0.058787879;9.28595e-05;0,109;203;NA;NA
11;0.069545455;9.28595e-05;0,117;203;NA;NA
26;0.065151515;9.28595e-05;0,119;203;NA;NA
13;0.06;9.28595e-05;0,122;203;NA;NA
26;0.056818182;9.28595e-05;0,127;203;NA;NA
12;0.057424242;9.28595e-05;0,13;203;NA;NA
39;0.058939394;9.28595e-05;0,133;203;NA;NA
13;0.06530303;9.28595e-05;0,137;203;NA;NA
18;0.05969697;9.28595e-05;0,142;203;NA;NA
30;0.058333333;9.28595e-05;0,145;203;NA;NA
17;0.052878788;9.28595e-05;0,147;203;NA;NA
21;0.051969697;9.28595e-05;0,15;203;NA;NA
42;0.053333333;9.28595e-05;0,157;203;NA;NA
31;0.054848485;9.28595e-05;0,16;203;NA;NA
28;0.053787879;9.28595e-05;0,163;203;NA;NA
34;0.056363636;9.28595e-05;0,165;203;NA;NA
13;0.056515152;9.28595e-05;0,168;203;NA;NA
17;0.064242424;9.28595e-05;0,173;203;NA;NA
14;0.060606061;9.28595e-05;0,18;203;NA;NA
14;0.062727273;9.28595e-05;0,182;203;NA;NA
22;0.058181818;9.28595e-05;0,188;203;NA;NA
12;0.05030303;9.28595e-05;0,193;203;NA;NA
14;0.056060606;9.28595e-05;0,194;203;NA;NA
16;0.05;9.28595e-05;0,206;203;NA;NA
13;0.058333333;9.28595e-05;0,216;203;NA;NA
14;0.055909091;9.28595e-05;0,219;203;NA;NA
15;0.056818182;9.28595e-05;0,23;203;NA;NA
29;0.060909091;9.28595e-05;0,238;203;NA;NA
31;0.061060606;9.28595e-05;0,245;203;NA;NA
15;0.060151515;9.28595e-05;0,247;203;NA;NA
60;0.06;9.28595e-05;0,25;203;NA;NA
24;0.178181818;0.00109;0;202;NA;NA
12;0.149393939;0.00109;0,0231;202;NA;NA
30;0.123484848;0.00109;0,0267;202;NA;NA
28;0.153333333;0.00109;0,0374;202;NA;NA
62;0.153787879;0.00109;0,04;202;NA;NA
31;0.169242424;0.00109;0,0472;202;NA;NA
16;0.156060606;0.00109;0,0507;202;NA;NA
16;0.150606061;0.00109;0,0534;202;NA;NA
16;0.14969697;0.00109;0,0614;202;NA;NA
15;0.182272727;0.00109;0,0641;202;NA;NA
16;0.153484848;0.00109;0,0694;202;NA;NA
16;0.161060606;0.00109;0,0801;202;NA;NA
16;0.12969697;0.00109;0,0907;202;NA;NA
12;0.129393939;0.00109;0,0925;202;NA;NA
15;0.11969697;0.00109;0,103;202;NA;NA
12;0.142878788;0.00109;0,109;202;NA;NA
11;0.155606061;0.00109;0,117;202;NA;NA
26;0.172272727;0.00109;0,119;202;NA;NA
13;0.153333333;0.00109;0,122;202;NA;NA
26;0.144545455;0.00109;0,127;202;NA;NA
12;0.182424242;0.00109;0,13;202;NA;NA
39;0.153484848;0.00109;0,133;202;NA;NA
13;0.150909091;0.00109;0,137;202;NA;NA
18;0.143484848;0.00109;0,142;202;NA;NA
30;0.147272727;0.00109;0,145;202;NA;NA
17;0.143333333;0.00109;0,147;202;NA;NA
21;0.148333333;0.00109;0,15;202;NA;NA
42;0.136969697;0.00109;0,157;202;NA;NA
31;0.141666667;0.00109;0,16;202;NA;NA
28;0.142272727;0.00109;0,163;202;NA;NA
34;0.161363636;0.00109;0,165;202;NA;NA
13;0.132878788;0.00109;0,168;202;NA;NA
17;0.168484848;0.00109;0,173;202;NA;NA
14;0.152121212;0.00109;0,18;202;NA;NA
14;0.140757576;0.00109;0,182;202;NA;NA
22;0.140151515;0.00109;0,188;202;NA;NA
12;0.130757576;0.00109;0,193;202;NA;NA
14;0.127424242;0.00109;0,194;202;NA;NA
16;0.127424242;0.00109;0,206;202;NA;NA
13;0.135606061;0.00109;0,216;202;NA;NA
14;0.161818182;0.00109;0,219;202;NA;NA
15;0.196969697;0.00109;0,23;202;NA;NA
29;0.198333333;0.00109;0,238;202;NA;NA
31;0.170757576;0.00109;0,245;202;NA;NA
15;0.152575758;0.00109;0,247;202;NA;NA
60;0.189545455;0.00109;0,25;202;NA;NA
15;14.5;0.6241;0;93;NA;NA
14;15.9;0.5041;0,0062;93;NA;NA
20;15.4;0.5929;0,0074;93;NA;NA
20;14.8;0.25;0,0097;93;NA;NA
20;15.2;0.5041;0,0132;93;NA;NA
12;15.4;0.7225;0,015;93;NA;NA
17;15.5;1;0,0175;93;NA;NA
14;14.8;0.9604;0,02157;93;NA;NA
12;13.9;0.4225;0,0231;93;NA;NA
14;13.8;0.4225;0,0275;93;NA;NA
13;13.2;0.7744;0,03384;93;NA;NA
30;13.4;0.3025;0,03782;93;NA;NA
30;14.2;0.6724;0,03825;93;NA;NA
30;13.3;0.4489;0,03884;93;NA;NA
30;12.9;0.4624;0,0398;93;NA;NA
15;15.3;1.2321;0;92;NA;NA
14;16.2;0.8464;0,0062;92;NA;NA
20;15.8;1.2544;0,0074;92;NA;NA
20;15.7;0.2304;0,0097;92;NA;NA
20;16;0.6724;0,0132;92;NA;NA
12;15.9;0.5184;0,015;92;NA;NA
17;15.8;0.6724;0,0175;92;NA;NA
14;15.6;0.9216;0,02157;92;NA;NA
12;14.4;0.5041;0,0231;92;NA;NA
14;14.5;0.4489;0,0275;92;NA;NA
13;14;0.8649;0,03384;92;NA;NA
30;13.9;0.8649;0,03782;92;NA;NA
30;14.6;1.21;0,03825;92;NA;NA
30;14.1;0.2809;0,03884;92;NA;NA
30;13.6;0.7396;0,0398;92;NA;NA
15;8.4;0.36;0;91;NA;NA
14;9.58;0.4356;0,0062;91;NA;NA
20;8.64;0.5329;0,0074;91;NA;NA
20;8.69;0.1849;0,0097;91;NA;NA
20;8.7;0.8649;0,0132;91;NA;NA
12;7.82;0.16;0,015;91;NA;NA
17;7.73;0.4225;0,0175;91;NA;NA
14;7.58;0.5476;0,02157;91;NA;NA
12;6.94;0.4624;0,0231;91;NA;NA
14;6.83;0.3249;0,0275;91;NA;NA
13;6.8;0.3136;0,03384;91;NA;NA
30;6.68;0.16;0,03782;91;NA;NA
30;7.03;0.2601;0,03825;91;NA;NA
30;6.96;0.4225;0,03884;91;NA;NA
30;7.22;0.2704;0,0398;91;NA;NA
15;17.6;3.6864;0;90;NA;NA
14;19.9;1.4884;0,0062;90;NA;NA
20;19.3;0.36;0,0074;90;NA;NA
20;19;1.1449;0,0097;90;NA;NA
20;19.7;1.9321;0,0132;90;NA;NA
12;19.8;1.21;0,015;90;NA;NA
17;23.2;3.1684;0,0175;90;NA;NA
14;21.5;1.7689;0,02157;90;NA;NA
12;19.9;1.1025;0,0231;90;NA;NA
14;20.2;0.7396;0,0275;90;NA;NA
13;18.7;0.5476;0,03384;90;NA;NA
30;18.6;0.8836;0,03782;90;NA;NA
30;19.2;0.9604;0,03825;90;NA;NA
30;18.8;0.6889;0,03884;90;NA;NA
30;17.8;1.2544;0,0398;90;NA;NA
15;2.43;0.3025;0;89;NA;NA
14;2.73;0.1764;0,0062;89;NA;NA
20;2.64;0.0729;0,0074;89;NA;NA
20;2.88;0.01;0,0097;89;NA;NA
20;2.68;0.1089;0,0132;89;NA;NA
12;2.35;0.0361;0,015;89;NA;NA
17;1.97;0.0576;0,0175;89;NA;NA
14;1.92;0.0484;0,02157;89;NA;NA
12;1.87;0.0676;0,0231;89;NA;NA
14;1.89;0.0169;0,0275;89;NA;NA
13;1.83;0.0256;0,03384;89;NA;NA
30;1.82;0.0064;0,03782;89;NA;NA
30;1.85;0.01;0,03825;89;NA;NA
30;1.83;0.0169;0,03884;89;NA;NA
30;2.06;0.0169;0,0398;89;NA;NA
15;10.2;0.81;0;88;NA;NA
14;10.7;0.7056;0,0062;88;NA;NA
20;10.9;0.8649;0,0074;88;NA;NA
20;10.7;0.6889;0,0097;88;NA;NA
20;10.8;0.36;0,0132;88;NA;NA
12;11.4;0.2916;0,015;88;NA;NA
17;13.3;0.9604;0,0175;88;NA;NA
14;13.2;1.0609;0,02157;88;NA;NA
12;12.8;0.5329;0,0231;88;NA;NA
14;12.9;0.4225;0,0275;88;NA;NA
13;12.4;0.2809;0,03384;88;NA;NA
30;12.3;0.2025;0,03782;88;NA;NA
30;13;0.25;0,03825;88;NA;NA
30;12.4;0.2809;0,03884;88;NA;NA
30;9.95;0.3721;0,0398;88;NA;NA
15;1.88;0.0361;0;87;NA;NA
14;1.87;0.0324;0,0062;87;NA;NA
20;1.92;0.01;0,0074;87;NA;NA
20;1.88;0.0441;0,0097;87;NA;NA
20;1.87;0.0225;0,0132;87;NA;NA
12;1.96;0.0144;0,015;87;NA;NA
17;2.65;0.0324;0,0175;87;NA;NA
14;2.68;0.0529;0,02157;87;NA;NA
12;2.66;0.0256;0,0231;87;NA;NA
14;2.64;0.0196;0,0275;87;NA;NA
13;2.63;0.0361;0,03384;87;NA;NA
30;2.57;0.0225;0,03782;87;NA;NA
30;2.5;0.0289;0,03825;87;NA;NA
30;2.66;0.0576;0,03884;87;NA;NA
30;1.78;0.0361;0,0398;87;NA;NA
15;1.44;0.0196;0;86;NA;NA
14;1.43;0.0441;0,0062;86;NA;NA
20;1.54;0.0016;0,0074;86;NA;NA
20;1.48;0.0484;0,0097;86;NA;NA
20;1.45;0.0225;0,0132;86;NA;NA
12;1.42;0.0049;0,015;86;NA;NA
17;1.16;0.0324;0,0175;86;NA;NA
14;1.14;0.0196;0,02157;86;NA;NA
12;1.1;0.0064;0,0231;86;NA;NA
14;1.08;0.01;0,0275;86;NA;NA
13;0.97;0.0049;0,03384;86;NA;NA
30;0.92;0.0064;0,03782;86;NA;NA
30;1.1;0.0081;0,03825;86;NA;NA
30;1;0.0064;0,03884;86;NA;NA
30;1.09;0.0169;0,0398;86;NA;NA
15;27;3.1329;0;85;NA;NA
14;28.4;1.7956;0,0062;85;NA;NA
20;28;0.8464;0,0074;85;NA;NA
20;27.9;0.5625;0,0097;85;NA;NA
20;28.2;0.7744;0,0132;85;NA;NA
12;27.7;0.7056;0,015;85;NA;NA
17;28.3;0.8464;0,0175;85;NA;NA
14;26.5;1.0609;0,02157;85;NA;NA
12;25.3;1.1025;0,0231;85;NA;NA
14;25.5;0.6889;0,0275;85;NA;NA
13;24.1;0.5625;0,03384;85;NA;NA
30;23.6;0.5329;0,03782;85;NA;NA
30;24;0.7225;0,03825;85;NA;NA
30;23.8;0.6724;0,03884;85;NA;NA
30;23.9;1.2769;0,0398;85;NA;NA
10;27.96;0.896809;0;666;NA;NA
6;28.83;1.46773225;0,0062;666;NA;NA
15;29;1.290496;0,0074;666;NA;NA
15;28.18;0.896809;0,009601;666;NA;NA
15;28.66;1.658944;0,0132;666;NA;NA
6;25.97;0.96924025;0,0175;666;NA;NA
6;21.53;0.633616;0,02157;666;NA;NA
7;20.71;1.290496;0,03384;666;NA;NA
11;20.74;0.826281;0,03782;666;NA;NA
8;21.27;0.970225;0,03786;666;NA;NA
25;20.98;1.046529;0,03825;666;NA;NA
6;47.58;2.778889;0;665;NA;NA
15;49.76;4.995225;0,0074;665;NA;NA
15;48.86;5.517801;0,009601;665;NA;NA
9;49.49;3.8809;0,0132;665;NA;NA
9;51.65;4.995225;0,0175;665;NA;NA
6;51.53;1.658944;0,02157;665;NA;NA
9;42.68;0.69472225;0,03384;665;NA;NA
20;42.41;3.305124;0,03782;665;NA;NA
20;42.41;4.995225;0,03825;665;NA;NA
20;41.66;3.444736;0,03884;665;NA;NA
10;5.6;0.2666667;0;566;NA;NA
11;5.454545;0.2727273;0,1;566;NA;NA
46;5.26087;0.2415459;0,15;566;NA;NA
14;5.428571;0.4175824;0,25;566;NA;NA
35;5.457143;0.2554622;0,3;566;NA;NA
13;5.538462;0.2692308;0,375;566;NA;NA
10;5.8;0.1777778;0,45;566;NA;NA
21;5.666667;0.3333333;0,5;566;NA;NA
31;5.806452;0.7612903;0,55;566;NA;NA
6;6.666667;1.0666667;0,6;566;NA;NA
21;6.761905;0.7904762;0,65;566;NA;NA
14;7.285714;0.5274725;0,7;566;NA;NA
7;7.285714;0.5714286;0,75;566;NA;NA
6;6.5;1.1;0,825;566;NA;NA
13;6.769231;0.525641;0,9;566;NA;NA
8;6.5;0.2857143;0,95;566;NA;NA
6;6.833333;0.1666667;1,05;566;NA;NA
6;7;0.4;1,225;566;NA;NA
5;7.4;0.3;1,45;566;NA;NA
14;6.857143;0.2857143;1,725;566;NA;NA
27;6.925926;0.3019943;1,9;566;NA;NA
26;6.846154;0.3753846;1,95;566;NA;NA
3;0.146;0.001849;0;595;NA;NA
14;0.171;0.001089;0,027;595;NA;NA
14;0.167;0.000676;0,0405;595;NA;NA
2;0.164;0.001849;0,081;595;NA;NA
4;0.218;0.000676;0,0945;595;NA;NA
1;0.198;0.001849;0,108;595;NA;NA
24;0.164;0.002601;0,135;595;NA;NA
10;0.166;0.001225;0,189;595;NA;NA
3;0.173;0.001849;0,216;595;NA;NA
4;0.148;0.000625;0,243;595;NA;NA
2;0.19;0.001849;0,27;595;NA;NA
11;0.18;0.002916;0,297;595;NA;NA
1;0.198;0.001849;0,3105;595;NA;NA
33;0.177;0.002025;0,3375;595;NA;NA
39;0.194;0.001764;0,3915;595;NA;NA
6;0.173;0.001225;0,459;595;NA;NA
1;0.137;0.001849;0,4725;595;NA;NA
27;0.192;0.002601;0,486;595;NA;NA
36;0.173;0.002025;0,54;595;NA;NA
3;0.181;0.001849;0,594;595;NA;NA
58;0.156;0.002116;0,621;595;NA;NA
66;0.166;0.002916;0,648;595;NA;NA
1;0.182;0.001849;0,783;595;NA;NA
3;0.157;0.001849;0,7965;595;NA;NA
6;0.189;9e-04;0,864;595;NA;NA
13;0.149;0.001089;0,891;595;NA;NA
1;0.255;0.001849;0,918;595;NA;NA
2;0.165;0.001849;0,945;595;NA;NA
4;0.153;0.002304;1,0125;595;NA;NA
1;0.167;0.001849;1,0665;595;NA;NA
1;0.206;0.001849;1,1205;595;NA;NA
11;0.171;0.000961;1,215;595;NA;NA
3;0.209;0.001849;1,2825;595;NA;NA
3;0.179;0.001849;1,3095;595;NA;NA
2;0.168;0.001849;1,35;595;NA;NA
20;0.195;0.001764;1,431;595;NA;NA
5;0.201;4.9e-05;1,4715;595;NA;NA
10;0.19;0.001089;1,5525;595;NA;NA
2;0.217;0.001849;1,593;595;NA;NA
1;0.137;0.001849;1,944;595;NA;NA
3;-0.236;0.002704;0;594;NA;NA
4;-0.313;9e-04;0,026666667;594;NA;NA
8;-0.289;0.006561;0,04;594;NA;NA
8;-0.297;0.002704;0,133333333;594;NA;NA
3;-0.264;0.002704;0,186666667;594;NA;NA
4;-0.255;0.000576;0,293333333;594;NA;NA
12;-0.299;0.005041;0,333333333;594;NA;NA
17;-0.287;0.002209;0,386666667;594;NA;NA
10;-0.261;0.000729;0,48;594;NA;NA
13;-0.283;0.005329;0,533333333;594;NA;NA
11;-0.291;0.002025;0,613333333;594;NA;NA
9;-0.277;0.001156;0,64;594;NA;NA
3;-0.283;0.002704;0,88;594;NA;NA
3;-0.242;0.002704;1;594;NA;NA
2;-0.279;0.002704;1,2;594;NA;NA
2;-0.175;0.002704;1,333333333;594;NA;NA
3;-0.289;0.002704;1,413333333;594;NA;NA
2;-0.303;0.002704;1,453333333;594;NA;NA
3;1.23;0.001444;0;593;NA;NA
14;1.29;0.002601;0,027;593;NA;NA
14;1.31;0.002704;0,0405;593;NA;NA
2;1.28;0.001444;0,081;593;NA;NA
4;1.27;0.000196;0,0945;593;NA;NA
1;1.36;0.001444;0,108;593;NA;NA
24;1.31;0.001444;0,135;593;NA;NA
10;1.33;0.001521;0,189;593;NA;NA
3;1.33;0.001444;0,216;593;NA;NA
4;1.33;9e-04;0,243;593;NA;NA
2;1.32;0.001444;0,27;593;NA;NA
11;1.28;0.001089;0,297;593;NA;NA
1;1.36;0.001444;0,3105;593;NA;NA
33;1.32;0.001225;0,3375;593;NA;NA
39;1.35;0.001849;0,3915;593;NA;NA
6;1.36;9e-04;0,459;593;NA;NA
1;1.36;0.001444;0,4725;593;NA;NA
27;1.37;0.0016;0,486;593;NA;NA
36;1.36;9e-04;0,54;593;NA;NA
3;1.39;0.001444;0,594;593;NA;NA
58;1.39;0.002025;0,621;593;NA;NA
66;1.4;0.001444;0,648;593;NA;NA
1;1.44;0.001444;0,783;593;NA;NA
3;1.42;0.001444;0,7965;593;NA;NA
6;1.45;0.001089;0,864;593;NA;NA
13;1.44;0.000676;0,891;593;NA;NA
1;1.39;0.001444;0,918;593;NA;NA
2;1.46;0.001444;0,945;593;NA;NA
4;1.44;0.001225;1,0125;593;NA;NA
1;1.36;0.001444;1,0665;593;NA;NA
1;1.46;0.001444;1,1205;593;NA;NA
11;1.44;0.001225;1,215;593;NA;NA
3;1.49;0.001444;1,2825;593;NA;NA
3;1.45;0.001444;1,3095;593;NA;NA
2;1.45;0.001444;1,35;593;NA;NA
20;1.47;0.000784;1,431;593;NA;NA
5;1.48;0.001024;1,4715;593;NA;NA
10;1.45;0.001936;1,5525;593;NA;NA
2;1.47;0.001444;1,593;593;NA;NA
1;1.53;0.001444;1,944;593;NA;NA
3;1.22;0.003481;0;592;NA;NA
4;1.23;0.0081;0,026666667;592;NA;NA
8;1.23;0.005929;0,04;592;NA;NA
8;1.24;0.0081;0,133333333;592;NA;NA
3;1.29;0.003481;0,186666667;592;NA;NA
4;1.33;0.002601;0,293333333;592;NA;NA
12;1.26;0.001764;0,333333333;592;NA;NA
17;1.3;0.002025;0,386666667;592;NA;NA
10;1.31;0.001936;0,48;592;NA;NA
13;1.33;0.005776;0,533333333;592;NA;NA
11;1.33;0.0025;0,613333333;592;NA;NA
9;1.36;0.002601;0,64;592;NA;NA
3;1.38;0.003481;0,88;592;NA;NA
3;1.42;0.003481;1;592;NA;NA
2;1.47;0.003481;1,2;592;NA;NA
2;1.48;0.003481;1,333333333;592;NA;NA
3;1.38;0.003481;1,413333333;592;NA;NA
2;1.41;0.003481;1,453333333;592;NA;NA
3;1.09;0.002916;0;591;NA;NA
14;1.12;0.002704;0,027;591;NA;NA
14;1.14;0.003025;0,0405;591;NA;NA
2;1.12;0.002916;0,081;591;NA;NA
4;1.06;0.000324;0,0945;591;NA;NA
1;1.16;0.002916;0,108;591;NA;NA
24;1.14;0.002704;0,135;591;NA;NA
10;1.16;0.001936;0,189;591;NA;NA
3;1.15;0.002916;0,216;591;NA;NA
4;1.19;0.000225;0,243;591;NA;NA
2;1.13;0.002916;0,27;591;NA;NA
11;1.1;0.004624;0,297;591;NA;NA
1;1.16;0.002916;0,3105;591;NA;NA
33;1.14;0.003721;0,3375;591;NA;NA
39;1.15;0.003025;0,3915;591;NA;NA
6;1.18;0.002116;0,459;591;NA;NA
1;1.22;0.002916;0,4725;591;NA;NA
27;1.18;0.002916;0,486;591;NA;NA
36;1.19;0.002209;0,54;591;NA;NA
3;1.21;0.002916;0,594;591;NA;NA
58;1.23;0.003721;0,621;591;NA;NA
66;1.24;0.003481;0,648;591;NA;NA
1;1.25;0.002916;0,783;591;NA;NA
3;1.26;0.002916;0,7965;591;NA;NA
6;1.26;0.002401;0,864;591;NA;NA
13;1.29;0.001296;0,891;591;NA;NA
1;1.13;0.002916;0,918;591;NA;NA
2;1.29;0.002809;0,945;591;NA;NA
4;1.29;0.002304;1,0125;591;NA;NA
1;1.19;0.002916;1,0665;591;NA;NA
1;1.25;0.002916;1,1205;591;NA;NA
11;1.27;0.001444;1,215;591;NA;NA
3;1.28;0.002916;1,2825;591;NA;NA
3;1.27;0.002916;1,3095;591;NA;NA
2;1.28;0.002916;1,35;591;NA;NA
20;1.28;0.002304;1,431;591;NA;NA
5;1.28;0.001521;1,4715;591;NA;NA
10;1.26;0.002116;1,5525;591;NA;NA
2;1.25;0.002916;1,593;591;NA;NA
1;1.41;0.002916;1,944;591;NA;NA
3;1.46;0.004356;0;590;NA;NA
4;1.54;0.003969;0,026666667;590;NA;NA
8;1.52;0.006561;0,04;590;NA;NA
8;1.54;0.009216;0,133333333;590;NA;NA
3;1.55;0.004356;0,186666667;590;NA;NA
4;1.58;0.005041;0,293333333;590;NA;NA
12;1.56;0.007225;0,333333333;590;NA;NA
17;1.59;0.004225;0,386666667;590;NA;NA
10;1.57;0.003721;0,48;590;NA;NA
13;1.61;0.0025;0,533333333;590;NA;NA
11;1.62;0.002704;0,613333333;590;NA;NA
9;1.64;0.002116;0,64;590;NA;NA
3;1.66;0.004356;0,88;590;NA;NA
3;1.66;0.004356;1;590;NA;NA
2;1.75;0.004356;1,2;590;NA;NA
2;1.66;0.004356;1,333333333;590;NA;NA
3;1.67;0.004356;1,413333333;590;NA;NA
2;1.71;0.004356;1,453333333;590;NA;NA
15;19.27;0.058081;0;444;NA;NA
20;18.76;0.047961;1e-06;444;NA;NA
18;18.58;0.064516;8e-06;444;NA;NA
31;17.89;0.45796;9e-06;444;NA;NA
16;18.66;0.036864;0;443;NA;NA
27;17.88;0.034225;1e-06;443;NA;NA
20;17.68;0.027225;8e-06;443;NA;NA
23;17.64;0.0225;9e-06;443;NA;NA
15;1.368639426;0.004758852;0;380;NA;NA
20;1.398716881;0.003048316;0,05;380;NA;NA
20;1.446918983;0.011072664;0,06;380;NA;NA
16;1.401182974;0.011745007;0,08;380;NA;NA
18;1.413423029;0.020885503;0,1;380;NA;NA
18;1.504077397;0.074755556;0,12;380;NA;NA
27;1.423108334;0.015677166;0,18;380;NA;NA
24;1.396244692;0.033084992;0,22;380;NA;NA
31;1.386294361;0.00484375;0,25;380;NA;NA
23;1.439835128;0.015627457;0,3;380;NA;NA
21;1.410986974;0.017989292;0,32;380;NA;NA
23;1.427916036;0.013226829;0,4;380;NA;NA
25;1.435084525;0.023951247;0,45;380;NA;NA
25;1.874874376;0.052928225;0,48;380;NA;NA
20;1.840549633;0.051599899;0,5;380;NA;NA
23;1.834180185;0.076064878;0,51;380;NA;NA
8;1.771556762;0.077837938;0,52;380;NA;NA
23;1.791759469;0.061397222;0,54;380;NA;NA
25;1.778336449;0.073046019;0,56;380;NA;NA
17;1.811562097;0.096042121;0,6;380;NA;NA
15;1.745715531;0.05281288;0,65;380;NA;NA
27;1.827769907;0.036918043;0,69;380;NA;NA
13;1.738710248;0.049187518;0,7;380;NA;NA
19;1.756132292;0.109724049;0,75;380;NA;NA
24;1.859418118;0.079715841;0,79;380;NA;NA
26;1.842135677;0.062753509;0,81;380;NA;NA
27;1.834180185;0.050227623;0,84;380;NA;NA
29;1.768149604;0.057088609;0,87;380;NA;NA
20;1.731655545;0.060208317;0,9;380;NA;NA
22;1.791759469;0.062577778;0,93;380;NA;NA
17;1.91102289;0.021427821;0,98;380;NA;NA
19;1.764730797;0.103006544;1,02;380;NA;NA
27;1.785070481;0.055411355;1,05;380;NA;NA
19;1.953027617;0.067433228;1,08;380;NA;NA
37;1.835776355;0.08470502;1,11;380;NA;NA
20;0.39877612;0.044142156;0;370;NA;NA
26;0.405465108;0.014155556;0,05;370;NA;NA
23;0.3074847;0.011950151;0,06;370;NA;NA
19;0.285178942;0.022728249;0,08;370;NA;NA
22;0.285178942;0.011952061;0,1;370;NA;NA
21;0.343589704;0.026407122;0,12;370;NA;NA
31;0.300104592;0.006803841;0,18;370;NA;NA
29;0.300104592;0.013382167;0,22;370;NA;NA
